Linux 3.10.0-693.11.6.el7.x86_64 (blockchainmaster151) 	03/22/2018 	_x86_64_	(32 CPU)

09:28:17 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:48:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:02 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:48:03 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:48:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:05 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:48:06 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:48:07 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:48:08 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:48:09 AM     all      0.12      0.00      0.06      0.00      0.00     99.81
09:48:10 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:48:11 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:48:12 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:48:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:14 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:48:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:16 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:48:17 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:48:18 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:48:19 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
09:48:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:21 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:48:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:23 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:48:24 AM     all      0.13      0.00      0.06      0.00      0.00     99.81
09:48:25 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:48:26 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:48:27 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:48:28 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:48:29 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:48:30 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:48:31 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
09:48:32 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:48:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:34 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:48:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:36 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:48:37 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:48:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:39 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:48:40 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:48:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:42 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:48:43 AM     all      0.09      0.00      0.09      0.00      0.00     99.81
09:48:44 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:48:45 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:48:46 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:48:47 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:48:48 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:48:49 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:48:50 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:48:51 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:48:52 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:48:53 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:48:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:55 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:48:56 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:48:57 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:48:58 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:48:59 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
09:49:00 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:49:01 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:49:02 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:49:03 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:49:04 AM     all      1.72      0.00      0.56      0.03      0.00     97.69
09:49:05 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:49:06 AM     all      0.06      0.00      0.06      0.00      0.00     99.87
09:49:07 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:49:08 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:49:09 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:49:10 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:49:11 AM     all      0.09      0.00      0.09      0.00      0.00     99.81
09:49:12 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:49:13 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:49:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:49:15 AM     all      0.09      0.00      0.03      0.03      0.00     99.84
09:49:16 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:49:17 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:49:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:49:19 AM     all      0.06      0.00      0.06      0.03      0.00     99.84
09:49:20 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:49:21 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:49:22 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:49:23 AM     all      0.06      0.00      0.12      0.00      0.00     99.81
09:49:24 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:49:25 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:49:26 AM     all      0.12      0.00      0.06      0.00      0.00     99.81
09:49:27 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:49:28 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:49:29 AM     all      0.06      0.00      0.03      0.03      0.00     99.88
09:49:30 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:49:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:49:32 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:49:33 AM     all      0.09      0.00      0.03      0.00      0.00     99.87
09:49:34 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:49:35 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:49:36 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:49:37 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:49:38 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:49:39 AM     all      0.06      0.00      0.03      0.03      0.00     99.87
09:49:40 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:49:41 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:49:42 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:49:43 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:49:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:49:45 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:49:46 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:49:47 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:49:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:49:49 AM     all      0.09      0.00      0.03      0.00      0.00     99.87
09:49:50 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:49:51 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:49:52 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:49:53 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:49:54 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:49:55 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:49:56 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:49:57 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:49:58 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:49:59 AM     all      0.09      0.00      0.06      0.00      0.00     99.84
09:50:00 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:50:01 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:50:02 AM     all      0.06      0.00      0.09      0.03      0.00     99.81
09:50:03 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:04 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:50:05 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:50:06 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:50:08 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:50:09 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:10 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:50:11 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:50:12 AM     all      0.12      0.00      0.00      0.00      0.00     99.88
09:50:13 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:50:14 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:50:15 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:50:16 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:17 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:18 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:50:19 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:20 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:50:21 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:22 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:50:23 AM     all      0.00      0.00      0.09      0.00      0.00     99.91
09:50:24 AM     all      0.13      0.00      0.03      0.00      0.00     99.84
09:50:25 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:26 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:50:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:50:28 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:29 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:50:30 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:50:31 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:50:32 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:50:33 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:50:34 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:50:35 AM     all      0.13      0.00      0.03      0.00      0.00     99.84
09:50:36 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:50:37 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:50:38 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:39 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:50:40 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:50:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:50:42 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:50:43 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:50:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:50:45 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:46 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:50:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:50:48 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:50:49 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:50:50 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:50:51 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:50:53 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:50:54 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:50:55 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:50:56 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:50:57 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:50:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:50:59 AM     all      0.09      0.00      0.09      0.03      0.00     99.78
09:51:00 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:01 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:02 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:03 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:51:04 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:51:05 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:51:07 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:51:08 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:51:09 AM     all      0.09      0.00      0.00      0.03      0.00     99.88
09:51:10 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:51:11 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:51:12 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:51:13 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:51:14 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:15 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:51:16 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:51:17 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:51:18 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:19 AM     all      0.09      0.00      0.06      0.00      0.00     99.84
09:51:20 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:51:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:51:22 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:51:23 AM     all      0.13      0.00      0.09      0.00      0.00     99.78
09:51:24 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:51:25 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:51:26 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:51:27 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:28 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:51:29 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:51:30 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:31 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:51:32 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:51:33 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:51:35 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:36 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:51:37 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:51:38 AM     all      0.12      0.00      0.03      0.03      0.00     99.81
09:51:39 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:51:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:51:41 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:42 AM     all      0.06      0.00      0.00      0.03      0.00     99.91
09:51:43 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:44 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:51:45 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:46 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:51:47 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:51:48 AM     all      0.06      0.00      0.03      0.03      0.00     99.88
09:51:49 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:50 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:51:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:51:52 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:51:53 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:51:54 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:51:55 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:51:56 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:51:57 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:51:58 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:51:59 AM     all      0.09      0.00      0.03      0.00      0.00     99.88
09:52:00 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:52:01 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:52:02 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:52:03 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:52:04 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:52:05 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:52:06 AM     all      0.09      0.00      0.00      0.00      0.00     99.91
09:52:07 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:52:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:52:09 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:52:10 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:52:11 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:52:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:52:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:52:14 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:52:15 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:52:16 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:52:17 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:52:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:52:19 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:52:20 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:52:21 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:52:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:52:23 AM     all      0.16      0.00      0.09      0.00      0.00     99.75
09:52:24 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:52:25 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:52:26 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:52:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:52:28 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:52:29 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:52:30 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:52:31 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:52:32 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:52:33 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:52:34 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:52:35 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:52:36 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:52:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:52:38 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:52:39 AM     all      0.19      0.00      0.03      0.00      0.00     99.78
09:52:40 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:52:41 AM     all      0.16      0.00      0.03      0.03      0.00     99.78
09:52:42 AM     all      0.00      0.00      0.09      0.00      0.00     99.91
09:52:43 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:52:44 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:52:45 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:52:46 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:52:47 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:52:48 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:52:49 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:52:50 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:52:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:52:52 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:52:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:52:54 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:52:55 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:52:56 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:52:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:52:58 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:52:59 AM     all      0.09      0.00      0.03      0.00      0.00     99.87
09:53:00 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:01 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:53:02 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:53:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:53:04 AM     all      0.09      0.00      0.00      0.03      0.00     99.88
09:53:05 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:53:06 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:53:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:53:08 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:53:09 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:53:10 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:53:11 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:53:12 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:53:14 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:53:15 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:53:16 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:17 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:18 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:53:19 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:53:20 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:21 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:53:22 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:53:23 AM     all      0.13      0.00      0.09      0.00      0.00     99.78
09:53:24 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:53:25 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:26 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:53:27 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:28 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:53:29 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:53:30 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:53:31 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:53:32 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:53:33 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:34 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:53:35 AM     all      0.16      0.00      0.03      0.00      0.00     99.81
09:53:36 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:53:37 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:53:38 AM     all      0.09      0.00      0.06      0.00      0.00     99.84
09:53:39 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
09:53:40 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:53:41 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:53:42 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:43 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:53:44 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:45 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:53:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:53:47 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:53:48 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:49 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:53:50 AM     all      0.03      0.00      3.16      0.00      0.00     96.81
09:53:51 AM     all      0.00      0.00      2.19      0.00      0.00     97.81
09:53:52 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:53:53 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:53:54 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:53:55 AM     all      0.06      0.00      0.00      0.03      0.00     99.91
09:53:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:53:57 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:53:58 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:53:59 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:54:00 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:54:01 AM     all      0.06      0.00      0.03      0.03      0.00     99.87
09:54:02 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:54:04 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:54:05 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:54:06 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:07 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:54:08 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:54:09 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:10 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:54:11 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:54:12 AM     all      0.16      0.00      0.06      0.00      0.00     99.78
09:54:13 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:14 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:54:15 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:54:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:54:17 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:54:18 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:54:19 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:54:20 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:54:21 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:54:23 AM     all      0.16      0.00      0.09      0.00      0.00     99.75
09:54:24 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:54:25 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:54:26 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:54:27 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:54:29 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:30 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:54:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:54:32 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:54:34 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:35 AM     all      0.16      0.00      0.00      0.00      0.00     99.84
09:54:36 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:54:37 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
